# tracer: nop
#
# entries-in-buffer/entries-written: 12461/40776   #P:2
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
          <idle>-0       [001] ..s. 219340.393558: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8740db3c snd_una=0x8740b94c snd_cwnd=3 ssthresh=3 snd_wnd=1876736 srtt=130354 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.417564: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8740e0e4 snd_una=0x8740cfec snd_cwnd=3 ssthresh=3 snd_wnd=1875840 srtt=128435 rcv_wnd=65024 sock_cookie=6c
     kworker/1:1-15104   [001] ..s. 219340.541247: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8740f1dc snd_una=0x8740db3c snd_cwnd=4 ssthresh=3 snd_wnd=1878912 srtt=129771 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.556641: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8740fd2c snd_una=0x8740e68c snd_cwnd=4 ssthresh=3 snd_wnd=1878912 srtt=132008 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.668256: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741087c snd_una=0x8740f1dc snd_cwnd=4 ssthresh=3 snd_wnd=1878912 srtt=132890 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.692447: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874113cc snd_una=0x8740fd2c snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=132153 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.783103: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874124c4 snd_una=0x8741087c snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=132608 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.806715: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87412a6c snd_una=0x8741087c snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=130386 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.819519: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87413014 snd_una=0x8741087c snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=128371 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.833692: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87413014 snd_una=0x8741087c snd_cwnd=4 ssthresh=3 snd_wnd=1878912 srtt=128207 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.902088: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87413014 snd_una=0x8741087c snd_cwnd=3 ssthresh=3 snd_wnd=1878912 srtt=129836 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.927637: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874135bc snd_una=0x8741087c snd_cwnd=3 ssthresh=3 snd_wnd=1878912 srtt=128477 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219340.934269: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87413b64 snd_una=0x8741087c snd_cwnd=3 ssthresh=3 snd_wnd=1878912 srtt=127532 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.042594: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741410c snd_una=0x87413014 snd_cwnd=3 ssthresh=3 snd_wnd=1873024 srtt=125966 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.133747: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87414c5c snd_una=0x87413b64 snd_cwnd=4 ssthresh=3 snd_wnd=1878912 srtt=127781 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.170212: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874157ac snd_una=0x8741410c snd_cwnd=4 ssthresh=3 snd_wnd=1879936 srtt=136740 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.280087: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874162fc snd_una=0x87414c5c snd_cwnd=4 ssthresh=3 snd_wnd=1879936 srtt=135598 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.297651: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87416e4c snd_una=0x874157ac snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=136939 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.407730: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87417f44 snd_una=0x874162fc snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=135751 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.431597: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87418a94 snd_una=0x87416e4c snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=134736 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.485390: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874195e4 snd_una=0x8741799c snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=134636 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.535392: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87419b8c snd_una=0x87417f44 snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=141273 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.559369: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741a6dc snd_una=0x87418a94 snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=139569 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.650414: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741b22c snd_una=0x874195e4 snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=138093 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.674818: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741bd7c snd_una=0x8741a134 snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=141458 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.748071: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741c324 snd_una=0x8741ac84 snd_cwnd=5 ssthresh=3 snd_wnd=1878912 srtt=141203 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.777636: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741ce74 snd_una=0x8741b22c snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=147139 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.862605: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741d9c4 snd_una=0x8741bd7c snd_cwnd=5 ssthresh=3 snd_wnd=1879936 srtt=144648 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.874966: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741e514 snd_una=0x8741c324 snd_cwnd=6 ssthresh=4 snd_wnd=1879936 srtt=150039 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.904329: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741f064 snd_una=0x8741ce74 snd_cwnd=6 ssthresh=4 snd_wnd=1879936 srtt=147145 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219341.989859: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8741fbb4 snd_una=0x8741d9c4 snd_cwnd=6 ssthresh=4 snd_wnd=1879936 srtt=144588 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.013942: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87420704 snd_una=0x8741e514 snd_cwnd=6 ssthresh=4 snd_wnd=1879936 srtt=142420 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.038854: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87421254 snd_una=0x8741f064 snd_cwnd=6 ssthresh=4 snd_wnd=1879936 srtt=141988 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.116632: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742234c snd_una=0x8741fbb4 snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=141054 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.140475: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87422e9c snd_una=0x87420704 snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=139268 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.165740: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874239ec snd_una=0x87421254 snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=137675 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.221395: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742453c snd_una=0x87421da4 snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=136325 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.244269: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87424ae4 snd_una=0x8742234c snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=142100 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.268138: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87425634 snd_una=0x87422e9c snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=140291 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.293137: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87426184 snd_una=0x874239ec snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=138711 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.359772: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87426cd4 snd_una=0x8742453c snd_cwnd=7 ssthresh=4 snd_wnd=1879936 srtt=137296 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.384066: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87427824 snd_una=0x8742508c snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=137429 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.408386: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87428374 snd_una=0x87425bdc snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=137724 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.461260: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87428ec4 snd_una=0x8742672c snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=138039 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.486958: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87429a14 snd_una=0x87426cd4 snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=141799 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.511389: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742a564 snd_una=0x87427824 snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=139971 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.535962: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742b0b4 snd_una=0x87428374 snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=138389 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.589649: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742bc04 snd_una=0x87428ec4 snd_cwnd=8 ssthresh=6 snd_wnd=1879936 srtt=137036 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.614086: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742ccfc snd_una=0x87429a14 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=135954 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.639635: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742d84c snd_una=0x8742a564 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=134850 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.663101: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742e39c snd_una=0x8742b0b4 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=134023 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.717712: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742eeec snd_una=0x8742bc04 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=133162 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.741740: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8742fa3c snd_una=0x8742c754 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=132523 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.765617: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743058c snd_una=0x8742d2a4 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=134967 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.789734: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874310dc snd_una=0x8742ddf4 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=137037 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.832795: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87431c2c snd_una=0x8742e944 snd_cwnd=9 ssthresh=6 snd_wnd=1879936 srtt=138669 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.856644: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743277c snd_una=0x8742f494 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=142546 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.880950: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874332cc snd_una=0x8742ffe4 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=142093 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.905124: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87433e1c snd_una=0x87430b34 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=141730 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.947727: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743496c snd_una=0x87431684 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=141451 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.971863: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874354bc snd_una=0x874321d4 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=143518 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219342.996230: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874365b4 snd_una=0x87432d24 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=142960 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.019971: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87437104 snd_una=0x87433874 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=142537 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.062390: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87437c54 snd_una=0x874343c4 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=142097 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.085662: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874387a4 snd_una=0x87434f14 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=143991 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.109941: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x874392f4 snd_una=0x87435a64 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=143233 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.134131: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87439e44 snd_una=0x874365b4 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=142587 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.158758: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743a994 snd_una=0x87437104 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=142001 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.188974: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743b4e4 snd_una=0x87437c54 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=141598 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.213519: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743c034 snd_una=0x874387a4 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=139720 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.224879: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743cb84 snd_una=0x874392f4 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=138237 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.248491: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743d6d4 snd_una=0x874392f4 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=135323 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.260700: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743dc7c snd_una=0x874392f4 snd_cwnd=11 ssthresh=7 snd_wnd=1878912 srtt=132702 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.286725: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743dc7c snd_una=0x874392f4 snd_cwnd=10 ssthresh=7 snd_wnd=1878912 srtt=131934 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.313344: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743e224 snd_una=0x874392f4 snd_cwnd=9 ssthresh=7 snd_wnd=1878912 srtt=131437 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.318908: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743e7cc snd_una=0x874392f4 snd_cwnd=9 ssthresh=7 snd_wnd=1878912 srtt=130552 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.340704: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743ed74 snd_una=0x874392f4 snd_cwnd=9 ssthresh=7 snd_wnd=1878912 srtt=130473 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.353614: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743ed74 snd_una=0x874392f4 snd_cwnd=8 ssthresh=7 snd_wnd=1878912 srtt=130060 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.374734: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743f31c snd_una=0x874392f4 snd_cwnd=7 ssthresh=7 snd_wnd=1878912 srtt=131312 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.380083: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743f8c4 snd_una=0x874392f4 snd_cwnd=7 ssthresh=7 snd_wnd=1878912 srtt=133628 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.388897: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x8743fe6c snd_una=0x874392f4 snd_cwnd=7 ssthresh=7 snd_wnd=1878912 srtt=133373 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.428393: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87440414 snd_una=0x8743dc7c snd_cwnd=7 ssthresh=7 snd_wnd=1867264 srtt=132701 rcv_wnd=65024 sock_cookie=6c
          <idle>-0       [001] ..s. 219343.468417: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:55116 mark=0x0 data_len=0 snd_nxt=0x87440f64 snd_una=0x8743e7cc snd_cwnd=7 ssthresh=7 snd_wnd=1878912 srtt=133820 rcv_wnd=65024 sock_cookie=6c
